Frame         Time          Bond          Angle         Dihed         Impr          Elec          VdW           Conf          Nonbond       Total         
1864          1864          +254.449      +803.528      +306.498      +49.4209      -1600.28      -264.456      +1413.9       -1864.74      -450.839      
1865          1865          +250.475      +771.571      +332.576      +51.2558      -1597.04      -291.895      +1405.88      -1888.93      -483.053      
1866          1866          +238.248      +764.633      +296.548      +48.8426      -1574.18      -284.295      +1348.27      -1858.47      -510.201      
1867          1867          +270.664      +748.996      +312.8        +44.0899      -1642.78      -283.806      +1376.55      -1926.58      -550.032      
1868          1868          +262.608      +775.297      +300.051      +36.3401      -1599.93      -292.861      +1374.3       -1892.79      -518.494      
1869          1869          +274.078      +767.524      +329.344      +43.8158      -1725.65      -281.729      +1414.76      -2007.38      -592.621      
1870          1870          +235.384      +775.201      +308.058      +43.0407      -1719.06      -276.003      +1361.68      -1995.07      -633.384      
1871          1871          +273.982      +771.669      +292.166      +38.302       -1722.1       -304.725      +1376.12      -2026.83      -650.706      
1872          1872          +255.53       +795.129      +303.26       +49.1485      -1728.49      -299.577      +1403.07      -2028.06      -624.997      
1873          1873          +258.304      +797.353      +322.868      +53.5169      -1657.38      -291.15       +1432.04      -1948.53      -516.489      
1874          1874          +267.601      +783.023      +311.213      +47.5024      -1741         -293.289      +1409.34      -2034.29      -624.952      
1875          1875          +228.858      +757.871      +331.552      +52.9287      -1727.3       -274.945      +1371.21      -2002.25      -631.038      
1876          1876          +257.38       +777.969      +315.1        +46.9875      -1708.45      -259.592      +1397.44      -1968.04      -570.605      
1877          1877          +288.326      +775.711      +319.143      +43.4763      -1708.52      -292.167      +1426.66      -2000.69      -574.03       
1878          1878          +260.902      +780.731      +317.148      +47.6908      -1692.87      -281          +1406.47      -1973.87      -567.395      
1879          1879          +258.287      +793.034      +342.433      +52.6837      -1720.84      -281.594      +1446.44      -2002.43      -555.994      
1880          1880          +279.486      +755.931      +325.567      +51.7362      -1681.3       -266.119      +1412.72      -1947.42      -534.695      
1881          1881          +251.084      +747.562      +324.149      +47.1006      -1684.4       -277.451      +1369.9       -1961.85      -591.95       
1882          1882          +260.682      +742.567      +316.666      +43.7967      -1711         -293.988      +1363.71      -2004.99      -641.281      
1883          1883          +237.295      +729.727      +329.138      +40.0911      -1719.52      -257.69       +1336.25      -1977.21      -640.956      
1884          1884          +249.119      +767.224      +312.867      +38.8282      -1733.3       -271.063      +1368.04      -2004.36      -636.326      
1885          1885          +272.776      +723.39       +313.875      +38.0938      -1788.58      -256.914      +1348.13      -2045.49      -697.36       
1886          1886          +253.541      +811.98       +306.503      +32.429       -1802.29      -267.129      +1404.45      -2069.42      -664.963      
1887          1887          +236.723      +779.343      +290.114      +46.5703      -1772.63      -274.617      +1352.75      -2047.24      -694.494      
1888          1888          +260.746      +734.324      +331.326      +47.2034      -1744.91      -257.688      +1373.6       -2002.6       -628.998      
1889          1889          +275.496      +765.826      +324.612      +57.5679      -1664.19      -279.908      +1423.5       -1944.1       -520.601      
1890          1890          +248.675      +763.1        +316.102      +50.7823      -1640.52      -279.654      +1378.66      -1920.18      -541.518      
1891          1891          +264.928      +735.365      +315.06       +58.4719      -1721.51      -266.411      +1373.83      -1987.92      -614.099      
1892          1892          +281.211      +794.145      +308.595      +42.8817      -1730.86      -249.561      +1426.83      -1980.42      -553.591      
1893          1893          +234.89       +741.245      +317.762      +48.2459      -1669.53      -260.993      +1342.14      -1930.52      -588.38       
1894          1894          +283.344      +754.891      +310.352      +42.7481      -1673.85      -263.31       +1391.33      -1937.16      -545.825      
1895          1895          +284.12       +766.353      +304.82       +41.9099      -1647.84      -253.044      +1397.2       -1900.89      -503.685      
1896          1896          +254.978      +776.387      +298.682      +39.7701      -1678.85      -270.855      +1369.82      -1949.71      -579.889      
1897          1897          +247.697      +755.206      +311.116      +42.9864      -1644.29      -281.284      +1357.01      -1925.58      -568.57       
1898          1898          +249.117      +746.682      +298.175      +44.0298      -1677.03      -266.69       +1338         -1943.72      -605.721      
1899          1899          +233.89       +799.155      +297.808      +45.0492      -1621.96      -251.559      +1375.9       -1873.52      -497.615      
1900          1900          +262.935      +733.401      +303.391      +45.6475      -1620.52      -277.076      +1345.37      -1897.6       -552.224      
1901          1901          +251.982      +750.26       +322.374      +42.9694      -1656.21      -260.183      +1367.59      -1916.39      -548.803      
1902          1902          +233.176      +717.95       +318.077      +54.7249      -1616.13      -275.012      +1323.93      -1891.14      -567.214      
1903          1903          +257.42       +843.61       +304.523      +48.6804      -1679.14      -286.744      +1454.23      -1965.89      -511.653      
